new_claim_id,proc_num,proc_cd,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
66,15,108,-11,0,1034,SE,3.13,0,0
66,16,132,-11,0,1033,SE,6.26,0,0
66,17,132,-12,0,1034,SE,8.05,0,0
66,18,134,-12,-1,1034,cv,0.89,0,0
66,19,128,-11,-1,1035,SE,1.79,0,0
66,20,124,-10,-1,1036,cv,0.89,0,0
66,21,116,-10,-1,1036,cv,1.78,0,0
66,22,114,-10,-1,1036,cv,2.67,0,0
66,23,70,-11,-3,1037,cv,3.56,0,0
67,0,76,-5,-4,1038,SE,1.79,0,0
67,1,68,-5,-4,1038,SE,3.58,0,0
67,2,74,-5,-4,1038,SE,5.37,1,0
67,3,75,-5,-4,1038,SE,7.16,2,0
67,4,63,-5,-4,1038,SE,10.29,3,0
67,5,73,-5,-4,1038,SE,12.08,4,0
67,6,61,-5,-4,1038,SE,13.87,5,0
67,7,63,-5,-4,1038,SE,15.66,6,0
67,8,65,-6,-5,1040,SE,18.79,7,0
67,9,43,-7,-5,1040,SE,22.81,8,0
67,10,29,-6,-4,1041,SE,24.6,9,0
67,11,28,-6,-3,1041,SE,26.39,10,0
67,12,26,-6,-2,1041,SE,28.18,11,0
67,13,29,-6,-2,1040,cv,0.45,0,0
67,14,32,-8,-2,1039,cv,1.34,0,0
67,15,33,-7,-2,1039,cv,2.23,0,0
67,16,43,-7,-2,1039,NW,1.79,0,0
67,17,50,-7,-2,1039,NW,4.92,0,0
67,18,56,-8,-3,1039,NW,8.05,0,0
67,19,63,-8,-2,1040,NW,12.97,0,0
67,20,47,-8,-3,1041,NW,17.89,0,0
67,21,27,-10,-3,1041,NW,25.04,0,0
67,22,20,-12,-4,1042,NW,33.09,0,0
67,23,16,-13,-4,1042,NW,40.24,0,0
68,0,5,-15,-5,1042,NW,46.05,0,0
68,1,7,-16,-5,1042,NW,53.2,0,0
68,2,8,-17,-6,1042,NW,60.35,0,0
68,3,10,-18,-6,1041,NW,67.5,0,0
68,4,13,-19,-7,1040,NW,73.31,0,0
68,5,11,-19,-7,1040,NW,80.46,0,0
68,6,13,-20,-8,1039,NW,84.48,0,0
68,7,20,-18,-8,1039,NW,88.5,0,0
68,8,18,-18,-6,1039,NW,92.52,0,0
68,9,18,-19,-5,1039,NW,98.33,0,0
68,10,14,-18,-4,1038,NW,105.48,0,0
68,11,20,-17,-3,1037,NW,112.63,0,0
68,12,19,-15,-2,1035,NW,119.78,0,0
68,13,20,-16,-1,1034,NW,127.83,0,0
68,14,20,-19,0,1032,NW,136.77,0,0
68,15,23,-20,1,1031,NW,145.71,0,0
68,16,21,-23,1,1031,NW,154.65,0,0
68,17,14,-22,1,1030,NW,164.48,0,0
68,18,16,-20,0,1030,NW,170.29,0,0
68,19,16,-18,0,1030,NW,175.21,0,0
68,20,26,-17,-2,1030,NW,179.23,0,0
68,21,22,-18,-2,1030,cv,0.89,0,0
68,22,27,-13,-5,1029,cv,1.78,0,0
68,23,51,-16,-2,1029,SE,1.79,0,0
69,0,46,-11,-5,1028,SE,2.68,0,0
69,1,51,-13,-6,1027,NW,1.79,0,0
69,2,48,-12,-6,1027,NW,2.68,0,0
69,3,61,-13,-7,1026,NW,3.57,0,0
69,4,58,-14,-8,1026,NW,5.36,0,0
69,5,85,-14,-7,1025,NW,7.15,0,0
69,6,84,-14,-9,1025,NW,10.28,0,0
69,7,87,-13,-8,1025,cv,0.89,0,0
69,8,111,-11,-4,1025,cv,1.78,0,0
69,9,105,-13,-1,1025,cv,2.67,0,0
69,10,70,-15,2,1024,NW,3.13,0,0
69,11,53,-16,5,1023,NW,6.26,0,0
69,12,48,-16,7,1021,cv,3.13,0,0
69,13,44,-18,8,1020,SE,3.13,0,0
69,14,33,-19,9,1018,SE,7.15,0,0
69,15,37,-19,9,1017,SE,10.28,0,0
69,16,40,-15,8,1016,SE,14.3,0,0
69,17,34,-15,8,1016,SE,17.43,0,0
69,18,32,-14,6,1016,SE,21.45,0,0
69,19,33,-12,5,1016,SE,24.58,0,0
69,20,51,-11,3,1017,SE,27.71,0,0
69,21,62,-10,2,1017,SE,29.5,0,0
69,22,68,-11,4,1017,SE,32.63,0,0
69,23,89,-10,3,1016,SE,35.76,0,0
70,0,101,-8,-1,1015,cv,0.89,0,0
70,1,106,-8,-1,1014,SE,0.89,0,0
70,2,144,-8,-4,1014,cv,0.45,0,0
70,3,142,-8,-4,1014,NW,1.79,0,0
70,4,140,-7,-3,1012,cv,0.89,0,0
70,5,158,-8,-4,1013,NW,1.79,0,0
70,6,135,-7,-4,1013,cv,0.89,0,0
70,7,145,-7,-4,1012,cv,1.78,0,0
70,8,161,-6,-1,1013,cv,2.67,0,0
70,9,183,-9,1,1013,SE,0.89,0,0
70,10,199,-10,3,1012,cv,0.89,0,0
70,11,224,-10,5,1011,SE,3.13,0,0
70,12,193,-10,6,1010,SE,6.26,0,0
70,13,167,-10,7,1009,SE,9.39,0,0
70,14,162,-9,8,1007,SE,12.52,0,0
70,15,163,-9,8,1005,SE,16.54,0,0
70,16,163,-8,9,1005,cv,1.79,0,0
70,17,154,-9,8,1005,cv,2.68,0,0
70,18,189,-6,6,1004,SE,1.79,0,0
70,19,210,-6,5,1005,NW,4.02,0,0
70,20,222,-6,4,1005,NW,5.81,0,0
70,21,216,-6,3,1005,NW,7.6,0,0
70,22,219,-6,4,1005,NW,10.73,0,0
70,23,223,-6,2,1005,NW,11.62,0,0
71,0,213,-6,5,1006,NW,16.54,0,0
71,1,314,-9,10,1007,NW,31.74,0,0
71,2,59,-10,8,1009,NW,39.79,0,0
71,3,38,-10,6,1011,NW,47.84,0,0
71,4,29,-13,5,1012,NW,57.67,0,0
71,5,27,-13,4,1013,NW,64.82,0,0
71,6,20,-13,3,1015,NW,73.76,0,0
71,7,18,-14,3,1016,NW,82.7,0,0
71,8,19,-15,4,1018,NW,88.51,0,0
71,9,14,-16,5,1019,NE,3.13,0,0
71,10,19,-18,6,1020,NW,8.05,0,0
71,11,23,-20,7,1020,NW,12.97,0,0
71,12,14,-20,8,1020,NW,20.12,0,0
71,13,12,-18,9,1019,NW,25.93,0,0
71,14,12,-19,9,1019,NW,30.85,0,0
71,15,16,-18,9,1019,NE,3.13,0,0
71,16,16,-19,8,1019,SE,3.13,0,0
71,17,17,-18,8,1020,NE,3.13,0,0
71,18,19,-19,7,1020,SE,1.79,0,0
71,19,32,-17,4,1021,SE,2.68,0,0
71,20,53,-13,2,1023,cv,0.89,0,0
71,21,54,-8,0,1023,NE,0.89,0,0
71,22,52,-12,2,1024,SE,4.02,0,0
71,23,91,-5,1,1025,SE,8.04,0,0
72,0,79,-5,0,1026,SE,12.06,0,0
72,1,71,-6,0,1027,SE,16.08,0,0
72,2,47,-7,-1,1026,SE,19.21,0,0
72,3,40,-7,-1,1028,cv,0.89,0,0
72,4,41,-7,0,1028,SE,3.13,0,0
72,5,41,-8,0,1028,SE,6.26,0,0
72,6,38,-10,0,1028,SE,8.05,0,0
72,7,50,-10,-1,1028,cv,0.89,0,0
72,8,69,-12,0,1029,SE,1.79,0,0
72,9,82,-13,1,1029,SE,5.81,0,0
72,10,79,-13,2,1029,SE,9.83,0,0
72,11,76,-12,4,1029,SE,12.96,0,0
72,12,78,-12,5,1028,SE,16.98,0,0
72,13,71,-11,7,1027,SE,21,0,0
72,14,73,-10,7,1025,SE,25.02,0,0
72,15,68,-10,7,1024,SE,29.04,0,0
72,16,58,-9,8,1024,SE,33.96,0,0
72,17,61,-10,7,1023,SE,37.98,0,0
72,18,58,-11,6,1024,SE,42,0,0
72,19,75,-10,5,1024,SE,47.81,0,0
72,20,78,-10,4,1024,SE,51.83,0,0
72,21,64,-10,3,1025,SE,56.75,0,0
72,22,53,-11,3,1025,SE,60.77,0,0
72,23,41,-10,3,1025,cv,0.89,0,0
73,0,37,-11,2,1025,SE,3.13,0,0
73,1,44,-10,2,1025,SE,4.92,0,0
73,2,65,-9,2,1024,SE,6.71,0,0
73,3,68,-8,2,1023,cv,0.89,0,0
73,4,75,-9,2,1023,SE,0.89,0,1
73,5,80,-8,1,1023,cv,0.45,0,2
73,6,80,-6,1,1023,NW,3.13,0,3
73,7,105,-3,-1,1022,NW,6.26,1,0
73,8,86,-2,-1,1022,NW,9.39,2,0
73,9,93,-2,-1,1022,NW,11.18,3,0
73,10,90,-2,-1,1021,NW,14.31,4,0
73,11,73,-1,-1,1021,NW,16.1,6,0
73,12,68,-1,0,1021,NW,20.12,8,0
73,13,68,-1,0,1020,NW,23.25,9,0
73,14,78,-1,0,1019,NW,26.38,10,0
73,15,83,-1,0,1019,NW,28.17,11,0
73,16,86,-1,0,1019,NW,29.96,13,0
73,17,94,-1,0,1018,cv,0.45,14,0
73,18,112,-1,0,1018,NE,0.89,0,0
73,19,108,-2,-1,1018,NW,1.79,0,0
73,20,116,-1,0,1019,NW,4.92,0,0
73,21,105,-1,0,1019,NW,8.94,0,0
73,22,112,-1,1,1019,NW,12.07,0,0
73,23,87,-2,-1,1019,NW,13.86,0,0
74,0,103,-1,0,1019,NW,17.88,0,0
74,1,129,-1,0,1020,NW,21.01,0,0
74,2,153,-2,2,1020,NW,26.82,0,0
74,3,220,-3,1,1020,SE,1.79,0,0
74,4,175,-8,2,1020,NW,4.02,0,0
74,5,132,-10,2,1020,NW,11.17,0,0
74,6,69,-13,1,1021,NW,16.98,0,0
74,7,60,-12,0,1022,NW,22.79,0,0
74,8,50,-13,1,1023,NW,26.81,0,0
74,9,43,-13,1,1024,NW,33.96,0,0
74,10,36,-11,1,1025,NW,41.11,0,0
74,11,26,-12,2,1025,NW,50.05,0,0
74,12,21,-12,2,1025,NW,62.12,0,0
74,13,27,-11,2,1024,NW,73.3,0,0
74,14,21,-10,3,1024,NW,83.13,0,0
74,15,22,-11,3,1024,NW,94.31,0,0
74,16,22,-11,4,1024,NW,106.38,0,0
74,17,17,-11,4,1024,NW,116.21,0,0
74,18,25,-11,3,1024,NW,124.26,0,0
74,19,52,-12,3,1025,NW,129.18,0,0
74,20,30,-11,1,1026,NW,132.31,0,0
74,21,33,-13,2,1026,NW,134.1,0,0
74,22,38,-11,-1,1026,NW,135.89,0,0
74,23,44,-11,-1,1026,cv,0.89,0,0
75,0,61,-10,-3,1026,NW,0.89,0,0
75,1,63,-9,-3,1025,cv,0.89,0,0
75,2,72,-9,-4,1025,cv,1.78,0,0
75,3,67,-9,-4,1024,cv,2.67,0,0
75,4,55,-9,-6,1023,SE,0.89,0,0
75,5,50,-10,-7,1023,cv,0.89,0,0
75,6,55,-10,-7,1023,cv,1.78,0,0
75,7,71,-10,-7,1024,NE,0.89,0,0
75,8,79,-9,-3,1024,NW,1.79,0,0
75,9,72,-9,-1,1025,NW,3.58,0,0
75,10,73,-12,1,1024,NW,6.71,0,0
75,11,73,-15,2,1024,NW,8.5,0,0
75,12,53,-13,4,1023,NE,1.79,0,0
75,13,56,-13,5,1022,NE,3.58,0,0
75,14,60,-14,6,1022,NE,5.37,0,0
75,15,64,-13,6,1021,NW,1.79,0,0
75,16,53,-14,7,1021,NW,3.58,0,0
75,17,45,-12,7,1021,NW,6.71,0,0
75,18,54,-11,4,1021,NW,8.5,0,0
75,19,62,-10,3,1022,NW,11.63,0,0
75,20,63,-7,2,1023,NW,14.76,0,0
75,21,67,-9,2,1023,NE,1.79,0,0
75,22,85,-11,4,1024,NW,3.13,0,0
75,23,89,-11,4,1024,NE,3.13,0,0
76,0,76,-9,3,1025,NW,3.13,0,0
76,1,41,-7,2,1026,SE,1.79,0,0
76,2,83,-7,1,1026,NE,1.79,0,0
76,3,85,-11,2,1025,NE,6.71,0,0
76,4,41,-11,2,1026,NE,9.84,0,0
76,5,18,-12,2,1026,NE,13.86,0,0
76,6,27,-13,1,1027,NE,19.67,0,0
76,7,33,-15,1,1027,NE,26.82,0,0
76,8,34,-15,1,1028,NE,33.97,0,0
76,9,28,-16,2,1029,NE,39.78,0,0
76,10,27,-15,3,1029,NE,44.7,0,0
76,11,23,-15,5,1028,NE,49.62,0,0
76,12,22,-14,5,1027,NE,54.54,0,0
76,13,26,-17,6,1027,NE,58.56,0,0
76,14,20,-17,6,1026,SE,3.13,0,0
76,15,21,-17,7,1025,NE,3.13,0,0
76,16,24,-18,7,1025,cv,1.79,0,0
76,17,23,-17,7,1025,cv,2.68,0,0
76,18,28,-14,5,1025,SE,0.89,0,0
76,19,39,-12,3,1025,cv,0.89,0,0
76,20,51,-12,2,1026,SE,0.89,0,0
76,21,67,-11,1,1026,cv,0.45,0,0
76,22,66,-7,-1,1026,NE,0.89,0,0
76,23,76,-6,-1,1027,SE,4.92,0,0
77,0,71,-5,-1,1027,SE,9.84,0,0
77,1,89,-5,-2,1027,SE,13.86,0,0
77,2,96,-5,-2,1026,SE,17.88,0,0
77,3,91,-5,-2,1026,SE,19.67,0,0
77,4,86,-5,-2,1025,cv,0.89,0,0
77,5,83,-4,-2,1025,cv,1.78,0,0
77,6,80,-4,-1,1025,cv,2.67,0,0
77,7,90,-4,-1,1024,cv,3.56,0,0
77,8,110,-4,-1,1024,SE,1.79,0,0
77,9,135,-4,-1,1024,SE,3.58,0,0
77,10,144,-3,0,1023,SE,5.37,1,0
77,11,166,-3,1,1022,cv,0.89,0,0
77,12,179,-3,2,1021,SE,1.79,0,0
77,13,201,-3,3,1020,SE,3.58,0,0
77,14,227,-2,4,1018,cv,0.89,0,0
77,15,219,-2,3,1016,NW,3.13,0,0
77,16,208,-2,2,1015,NE,3.13,0,0
77,17,202,-3,2,1015,NW,4.02,0,0
77,18,205,-2,2,1014,NW,5.81,0,0
77,19,206,-2,2,1014,NW,7.6,0,0
77,20,209,-3,2,1014,cv,0.89,0,0
77,21,226,-2,2,1013,NE,0.89,0,0
77,22,222,-2,2,1012,NE,1.78,0,0
77,23,239,-2,2,1011,cv,0.89,0,0
78,0,241,-1,2,1011,cv,1.78,0,0
78,1,249,-1,3,1009,cv,2.67,0,0
78,2,248,0,3,1008,cv,3.56,0,0
78,3,247,2,3,1007,SE,1.79,0,1
78,4,228,2,3,1006,cv,0.89,0,2
78,5,225,2,3,1005,NW,0.89,0,3
78,6,222,2,3,1005,NW,1.78,0,0
78,7,221,2,2,1004,NW,3.57,0,0
78,8,214,2,3,1004,NW,5.36,0,0
78,9,217,2,3,1004,NW,8.49,0,0
78,10,231,2,3,1003,NW,10.28,0,0
78,11,249,3,4,1002,cv,0.89,0,0
78,12,245,3,5,1002,NE,1.79,0,0
78,13,250,3,5,1001,cv,0.89,0,0
78,14,232,2,7,1001,cv,1.78,0,0
78,15,243,2,7,1000,SE,1.79,0,0
78,16,239,2,7,1001,cv,0.89,0,0
78,17,234,2,7,1001,cv,1.78,0,0
78,18,240,2,7,1001,cv,2.67,0,0
78,19,224,2,6,1001,SE,1.79,0,0
78,20,206,2,6,1002,SE,5.81,0,0
78,21,217,2,5,1002,SE,8.94,0,0
78,22,180,2,4,1002,cv,0.89,0,0
78,23,180,2,4,1002,SE,1.79,0,0
79,0,183,3,4,1002,cv,0.89,0,0
79,1,180,3,5,1003,NE,1.79,0,0
79,2,216,3,4,1001,SE,1.79,0,0
79,3,215,3,4,1001,NW,1.79,0,0
79,4,700,2,6,1000,NW,4.92,0,0
79,5, ,2,5,999,SE,1.79,0,0
79,6, ,-6,9,1001,NW,12.07,0,0
79,7,473,-2,7,1002,NW,23.25,0,0
79,8,201,-5,7,1003,NW,35.32,0,0
79,9,274,-5,7,1004,NW,46.5,0,0
79,10,381,-5,7,1006,NW,58.57,0,0
79,11,343,-7,8,1008,NW,69.75,0,0
79,12,156,-10,8,1010,NW,84.95,0,0
79,13,64,-14,7,1012,NW,98.81,0,0
79,14,51,-19,10,1012,NW,114.01,0,0
79,15,47,-18,10,1012,NW,129.21,0,0
79,16,37,-17,10,1013,NW,140.39,0,0
79,17,26,-15,9,1014,NW,149.33,0,0
79,18,22,-13,8,1015,NW,158.27,0,0
79,19,19,-12,7,1016,NW,163.19,0,0
79,20,23,-12,7,1016,NW,166.32,0,0
79,21,21,-10,7,1017,NW,171.24,0,0
79,22,27,-7,6,1017,NW,177.05,0,0
79,23,41,-5,5,1017,NW,181.97,0,0
80,0,46,-6,3,1017,NW,185.1,0,0
80,1,55,-5,3,1017,cv,0.89,0,0
80,2,46,-5,2,1018,cv,1.78,0,0
80,3,60,-6,2,1017,SE,1.79,0,0
80,4,47,-6,0,1016,SE,3.58,0,0
80,5,50,-5,1,1016,SE,5.37,0,0
80,6,51,-5,1,1017,cv,0.89,0,0
80,7,41,-5,0,1017,cv,1.78,0,0
80,8,48,-5,4,1017,SE,1.79,0,0
80,9,50,-8,7,1017,SE,4.92,0,0
80,10,55,-10,10,1016,SE,8.94,0,0
80,11,56,-12,11,1016,SE,12.96,0,0
80,12,52,-14,12,1013,SE,18.77,0,0
80,13,49,-14,13,1012,cv,3.13,0,0
80,14,53,-14,14,1011,SE,4.92,0,0
80,15,73,-13,14,1010,SE,10.73,0,0
80,16,82,-12,14,1010,SE,13.86,0,0
80,17,90,-12,14,1009,SE,17.88,0,0
80,18,106,-11,13,1009,SE,21.9,0,0
80,19,113,-5,10,1010,SE,25.92,0,0
80,20,121,-5,9,1010,SE,30.84,0,0
80,21,116,-5,8,1011,SE,34.86,0,0
80,22,111,-5,7,1012,SE,37.99,0,0
80,23,83,-5,7,1012,cv,3.13,0,0
81,0,85,-5,6,1012,SE,1.79,0,0
81,1,87,-3,5,1011,NW,3.13,0,0
81,2,90,-3,6,1011,NE,0.89,0,0
81,3,90,-3,5,1011,cv,0.89,0,0
81,4,100,-4,5,1010,cv,1.78,0,0
81,5,95,-4,4,1010,NE,0.89,0,0
81,6,96,-3,3,1010,SE,1.79,0,0
81,7,102,-2,4,1011,SE,2.68,0,0
81,8,112,-2,5,1012,cv,0.89,0,0
81,9,315,-2,6,1012,NW,3.13,0,0
81,10,784,-8,11,1013,NW,11.18,0,0
81,11,761,-10,12,1013,NW,18.33,0,0
81,12,204,-11,12,1013,NW,28.16,0,0
81,13,122,-12,13,1014,NW,37.99,0,0
81,14,158,-10,13,1014,NW,47.82,0,0
81,15,226,-14,14,1014,NW,57.65,0,0
81,16,128,-13,14,1015,NW,67.48,0,0
81,17,49,-14,13,1015,NW,77.31,0,0
81,18,47,-12,12,1016,NW,84.46,0,0
81,19,27,-12,11,1018,NW,92.51,0,0
81,20,25,-12,9,1019,NW,97.43,0,0
81,21,27,-12,9,1020,NW,103.24,0,0
81,22,18,-11,8,1021,NW,110.39,0,0
81,23, ,-10,7,1022,NE,4.02,0,0
82,0,28,-10,7,1022,NW,4.02,0,0
82,1,16,-9,5,1022,NE,1.79,0,0
82,2,24,-10,6,1022,NE,7.6,0,0
82,3,24,-9,1,1021,NW,4.02,0,0
82,4,25,-8,2,1022,cv,0.89,0,0
82,5,46,-6,0,1022,NE,0.89,0,0
82,6,54,-8,0,1022,NW,0.89,0,0
82,7,60,-7,1,1023,cv,0.89,0,0
82,8,86,-6,4,1023,NW,0.89,0,0
82,9,58,-6,6,1024,SE,3.13,0,0
82,10,63,-7,10,1024,SE,8.94,0,0
82,11,59,-7,11,1023,SE,14.75,0,0
82,12,59,-8,12,1022,SE,21.9,0,0
82,13,54,-8,13,1021,SE,29.05,0,0
82,14,53,-8,13,1019,SE,34.86,0,0
82,15,55,-8,13,1018,SE,40.67,0,0
82,16,60,-8,13,1018,SE,46.48,0,0
82,17,55,-9,12,1018,SE,52.29,0,0
82,18,64,-8,11,1018,SE,59.44,0,0
82,19,64,-8,11,1019,SE,64.36,0,0
82,20,55,-7,9,1020,SE,67.49,0,0
82,21,57,-8,10,1020,SE,71.51,0,0
82,22,63,-6,7,1020,SE,75.53,0,0
82,23,69,-7,6,1020,SE,79.55,0,0
83,0,70,-6,6,1020,SE,83.57,0,0
83,1,72,-6,6,1020,SE,86.7,0,0
83,2,71,-5,5,1019,SE,89.83,0,0
83,3,73,-6,4,1020,NE,3.13,0,0
83,4,71,-6,5,1020,SE,1.79,0,0
83,5,70,-6,4,1020,NE,1.79,0,0
83,6,68,-5,4,1021,NW,1.79,0,0
83,7,63,-4,4,1022,NW,4.92,0,0
83,8,67,-6,7,1022,NW,10.73,0,0
83,9,76,-8,9,1022,NW,16.54,0,0
83,10,65,-11,10,1023,NE,7.15,0,0
83,11,44,-14,11,1023,NE,14.3,0,0
83,12,36,-15,11,1022,NE,19.22,0,0
83,13,29,-16,11,1022,NE,24.14,0,0
83,14,20,-15,11,1021,SE,4.02,0,0
83,15,53,-9,10,1022,SE,8.04,0,0
83,16,92,-8,10,1021,SE,12.96,0,0
83,17,134,-5,9,1022,SE,18.77,0,0
83,18,97,-4,7,1023,SE,23.69,0,0
83,19,64,-3,6,1024,SE,27.71,0,0
83,20,52,-1,6,1026,NW,4.92,0,1
83,21,63,1,3,1027,NE,3.13,0,2
83,22,36,1,2,1027,SE,4.02,0,3
83,23,22,0,1,1027,SE,7.15,0,0
84,0,48,0,2,1027,SE,10.28,0,0
84,1,52,0,1,1028,SE,14.3,0,0
84,2,43,-1,1,1028,SE,16.09,0,0
84,3,44,-2,1,1028,SE,17.88,0,0
84,4,51,-2,1,1027,SE,19.67,0,0
84,5,69,-2,1,1028,NW,1.79,0,0
84,6,54,-2,1,1029,NW,5.81,0,0
84,7,10,-13,1,1029,NW,12.96,0,0
84,8,12,-16,3,1030,NW,21.01,0,0
84,9,10,-15,4,1030,NW,28.16,0,0
84,10,9,-17,5,1030,NW,37.99,0,0
84,11,12,-20,6,1029,NW,46.93,0,0
84,12,12,-20,7,1028,NW,51.85,0,0
84,13,18,-20,6,1027,cv,1.79,0,0
84,14,16,-19,8,1025,NW,4.02,0,0
84,15,20,-19,8,1023,NW,9.83,0,0
84,16,20,-18,9,1022,NW,13.85,0,0
84,17,18,-16,8,1022,SE,3.13,0,0
84,18,30,-14,7,1021,SE,4.92,0,0
84,19,27,-12,6,1022,cv,0.89,0,0
84,20,29,-10,5,1023,SE,1.79,0,0
84,21,33,-10,6,1023,cv,0.89,0,0
84,22,34,-10,5,1023,cv,1.78,0,0
84,23,59,-6,3,1023,cv,2.67,0,0
85,0,63,-7,2,1023,SE,0.89,0,0
85,1,67,-6,1,1023,cv,0.89,0,0
85,2,62,-9,1,1023,NW,3.13,0,0
85,3,72,-11,-1,1022,cv,0.45,0,0
85,4,48,-7,-1,1022,cv,0.9,0,0
85,5,70,-9,-1,1022,SE,0.89,0,0
85,6,57,-8,-2,1021,cv,0.89,0,0
85,7,61,-6,-1,1021,SE,0.89,0,0
85,8,38,-7,3,1021,cv,0.89,0,0
85,9,44,-14,6,1021,cv,1.78,0,0
85,10,37,-17,8,1021,SE,3.13,0,0
85,11,43,-18,10,1020,SE,7.15,0,0
85,12,50,-17,11,1019,SE,12.96,0,0
85,13,64,-15,12,1018,SE,17.88,0,0
85,14,64,-14,14,1016,SE,22.8,0,0
85,15,72,-14,15,1015,SE,26.82,0,0
85,16,70,-12,15,1014,SE,31.74,0,0
85,17,65,-13,15,1014,SE,36.66,0,0
85,18,72,-11,13,1014,SE,39.79,0,0
85,19,84,-8,11,1015,cv,0.89,0,0
85,20,85,-8,8,1016,NW,1.79,0,0
85,21,98,-8,7,1018,NE,3.13,0,0
85,22,142,-9,6,1019,NW,4.02,0,0
85,23,97,-10,4,1019,NW,7.15,0,0
86,0,106,-8,3,1020,NW,10.28,0,0
86,1,89,-10,7,1020,NE,4.02,0,0
86,2,61,-11,8,1021,NE,8.94,0,0
86,3,46,-11,7,1023,NE,10.73,0,0
86,4,127,-4,4,1024,SE,4.92,0,0
86,5,134,-4,2,1025,SE,8.94,0,0
86,6,99,-7,1,1025,SE,12.07,0,0
86,7,85,-8,2,1026,SE,13.86,0,0
86,8,75,-9,3,1027,SE,16.99,0,0
86,9,79,-10,4,1028,SE,21.01,0,0
86,10,81,-9,6,1028,SE,24.14,0,0
86,11,74,-10,8,1028,SE,28.16,0,0
86,12,62,-10,8,1027,SE,31.29,0,0
86,13,71,-10,9,1027,SE,35.31,0,0
86,14,58,-10,9,1026,SE,39.33,0,0
86,15,48,-9,11,1025,cv,3.13,0,0
86,16,50,-10,10,1024,SE,3.13,0,0
86,17,54,-9,10,1024,SE,6.26,0,0
86,18,61,-8,8,1025,SE,9.39,0,0
86,19,59,-7,7,1025,SE,12.52,0,0
86,20,62,-7,5,1026,SE,17.44,0,0
86,21,54,-8,4,1027,SE,20.57,0,0
86,22,57,-8,3,1027,SE,24.59,0,0
86,23,44,-8,2,1028,SE,28.61,0,0
87,0,41,-8,2,1028,SE,30.4,0,0
87,1,48,-7,1,1028,SE,32.19,0,0
87,2,44,-7,0,1028,SE,33.98,0,0
87,3,56,-7,-1,1028,cv,0.89,0,0
87,4,59,-7,-2,1028,SE,0.89,0,0
87,5,67,-6,-2,1028,NE,0.89,0,0
87,6,68,-6,-3,1028,SE,0.89,0,0
87,7,99,-5,-1,1029,cv,0.45,0,0
87,8,88,-6,2,1029,SE,1.79,0,0
87,9,74,-6,4,1030,NW,1.79,0,0
87,10,86,-6,5,1030,NW,3.58,0,0
87,11,93,-7,6,1029,NW,5.37,0,0
87,12,96,-7,10,1027,cv,1.79,0,0
87,13,120,-6,13,1026,cv,4.92,0,0
87,14,99,-6,15,1025,SE,4.02,0,0
87,15,100,-6,16,1024,SE,8.94,0,0
87,16,63,-9,16,1023,SE,13.86,0,0
87,17,57,-11,16,1023,SE,18.78,0,0
87,18,46,-9,14,1023,SE,22.8,0,0
87,19,48,-8,10,1023,SE,25.93,0,0
87,20,60,-9,12,1024,SE,30.85,0,0
87,21,57,-8,9,1024,SE,32.64,0,0
87,22,72,-8,8,1025,SE,34.43,0,0
87,23,82,-7,7,1025,SE,35.32,0,0
88,0,92,-4,6,1025,SE,37.11,0,0
88,1,100,-6,6,1025,SE,38.9,0,0
88,2,117,-6,5,1025,SE,40.69,0,0
88,3,129,-5,5,1024,SE,42.48,0,0
88,4,132,-4,3,1024,SE,43.37,0,0
88,5,142,-4,2,1024,cv,0.89,0,0
88,6,147,-4,3,1025,cv,1.78,0,0
88,7,169,-3,3,1025,NE,0.89,0,0
88,8,208,-1,7,1025,SE,1.79,0,0
88,9,198,-2,9,1025,SE,4.92,0,0
88,10,203,-2,11,1025,SE,8.05,0,0
88,11,218,-3,11,1025,SE,11.18,0,0
88,12,220,-4,12,1024,SE,14.31,0,0
88,13,222,-3,12,1024,cv,0.89,0,0
88,14,237,-1,11,1023,cv,1.78,0,0
88,15,245,3,10,1022,SE,4.02,0,1
88,16,260,5,9,1022,SE,5.81,0,0
88,17,259,5,8,1021,cv,0.89,0,0
88,18,275,5,8,1021,NE,0.89,0,0
88,19,280,5,8,1021,SE,1.79,0,0
88,20,296,6,8,1022,SE,3.58,0,1
88,21,366,6,8,1022,SE,4.47,0,2
88,22,317,6,8,1022,NE,0.89,0,3
88,23,297,6,8,1022,cv,0.89,0,4
89,0,288,6,7,1021,SE,0.89,0,5
89,1,288,6,7,1020,SE,2.68,0,6
89,2,254,6,7,1020,SE,4.47,0,7
89,3,254,6,7,1019,SE,6.26,0,8
89,4,248,6,7,1018,SE,8.05,0,9
89,5,271,6,7,1018,SE,9.84,0,10
89,6, ,6,8,1018,SE,11.63,0,11
89,7, ,6,8,1018,SE,13.42,0,0
89,8, ,6,8,1019,SE,14.31,0,0
89,9, ,6,9,1018,SE,17.44,0,0
89,10, ,6,10,1018,SE,20.57,0,0
89,11, ,6,11,1018,SE,24.59,0,1
89,12, ,6,10,1018,SE,26.38,0,2
89,13,195,7,10,1017,SE,28.17,0,3
89,14, ,7,10,1016,SE,29.06,0,4
89,15, ,7,10,1016,cv,1.79,0,5
89,16, ,7,9,1015,cv,2.68,0,6
89,17, ,7,9,1014,NE,0.89,0,7
89,18, ,7,9,1014,NE,1.78,0,8
